ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,ai_verdict,ai_confidence,ai_reasoning,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing
PGHN.SW,PARTNERS GROUP N,53.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,85.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 49.3},{},"{'rs_3m': np.float64(-27.5), 'rs_6m': np.float64(-35.1)}","{'roe_pct': 54.8, 'debt_to_equity': 1.14, 'current_ratio': 1.67, 'operating_margin_pct': 60.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 41.0}",690.8,17810989056,Financial Services,Asset Management,,,False,1158.0,-40.3,0,False,973.85,1200.0,760.0,13.0,buy,41.0,1070.36,54.9,532.84,-22.9,7.55,52.13,6.43,86.7,46.0,3.39,,,,7.7,74,2026-09-01,False,False,7,NEUTRAL,7.65,75.9,1.18,60.9,,,,2026-06-19T09:28:02.052822,SMI20,48.3,6.0,0.0,0.0,3.0,5.12,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, reasonable debt, and analyst validation with a realistic upside",684.42,657.58,1007.88,3.92,47.26,BUY NOW - At target entry price
WKL.AS,WOLTERS KLUWER,48.0,⚠️ WEAK,🔴 Weak,60.0,50.0,15.0,50.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 21.4},{},"{'rs_3m': np.float64(-23.0), 'rs_6m': np.float64(-45.4)}","{'roe_pct': 111.7, 'debt_to_equity': 6.23, 'current_ratio': 0.65, 'operating_margin_pct': 24.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 76.4}",58.98,13183790080,Industrials,Specialty Business Services,,,False,145.9,-59.6,0,False,104.03,160.0,71.0,15.0,buy,76.4,186.97,217.0,169.2,186.9,7.48,4.41,,,,,,,,36.9,47,2026-08-05,False,False,7,NEUTRAL,10.04,668.9,0.26,40.4,,,,2026-06-19T09:27:34.767283,AEX25,48.2,6.0,0.0,0.0,5.0,9.55,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, upside potential is high but analyst validation supports the target",58.61,56.31,106.87,3.92,82.35,BUY NOW - At target entry price
HEXA-B.ST,Hexagon AB ser. B,65.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,15.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-32.3), 'rs_6m': np.float64(-36.6)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.0}",81.56,218937851904,Technology,Scientific & Technical Instruments,,,False,122.1,-33.2,0,False,99.47,126.52,73.82,14.0,buy,22.0,,,247.8,203.8,-2.78,-2.36,1.89,18.5,1.52,1.19,True,-0.01,18.9,520.6,40,2026-07-29,False,False,6,NEUTRAL,0.43,117.8,0.02,40.0,,,,2026-06-19T09:29:05.148427,OMXSTO,47.2,-5.0,5.0,3.0,5.0,2.75,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, moderate debt, and analyst validation with 14 analysts, despite low growth rate",79.93,76.54,115.64,4.24,44.67,BUY ON PULLBACK - Wait for 2-5% dip
LR.PA,LEGRAND,72.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,80.0,70.0,68.5,75.0,60.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': np.float64(11.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(1.3), 'rs_6m': np.float64(11.1)}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.9}",151.25,39536013312,Industrials,Electrical Equipment & Parts,,,False,166.95,-9.4,6,False,157.11,180.0,114.0,19.0,buy,3.9,99.99,-33.9,66.93,-55.7,2.88,4.35,1.72,45.3,2.38,1.91,True,-0.39,11.6,9.7,40,2026-07-29,False,False,6,NEUTRAL,4.54,45.7,1.71,34.2,,,,2026-06-19T09:29:00.125156,CAC40,46.0,0.0,5.0,3.0,3.0,0.49,-3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE > 10%, reasonable debt, and growth prospects, backed by analyst consensus",148.18,136.32,187.2,8.0,26.33,BUY NOW - At target entry price
AUTO.L,AUTOTRADER GROUP PLC ORD 1P,55.5,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,90.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 47.1},{},"{'rs_3m': np.float64(-15.7), 'rs_6m': np.float64(-34.0)}","{'roe_pct': 60.2, 'debt_to_equity': 0.52, 'current_ratio': 1.73, 'operating_margin_pct': 62.2}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 21.5}",479.3,3811304192,Communication Services,Internet Content & Information,,,False,844.4,-43.2,0,False,582.47,830.0,410.0,17.0,hold,21.5,493.0,2.9,340.0,-29.1,6.39,0.31,,,,,,,,2.0,139,2026-11-05,False,False,5,NEUTRAL,9.7,332.4,2.13,44.4,,,,2026-06-19T09:28:38.118490,FTSE100,45.2,6.0,0.0,0.0,1.0,2.69,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, moderate debt, and analyst validation with a realistic upside",470.01,432.41,735.98,8.0,56.59,BUY ON PULLBACK - Wait for 2-5% dip
MONC.MI,MONCLER,60.0,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-8.9), 'rs_6m': np.float64(-16.1)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.0}",53.94,14670921728,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-9.2,6,False,62.02,70.0,49.0,25.0,buy,15.0,32.97,-38.9,23.1,-57.2,4.15,2.24,2.6,56.3,1.4,1.72,,,,2.0,32,2026-07-21,False,False,7,NEUTRAL,6.5,32.2,7.15,28.4,,,,2026-06-19T09:29:02.644755,FTSEMIB,45.0,3.0,5.0,0.0,1.0,1.88,0.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE of 16.9%, margin of 20%, and debt/equity of 0.29, combined with analyst validation and realistic upside of 15%",52.86,50.51,66.39,4.45,25.6,BUY NOW - At target entry price
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,85.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(39.7), 'rs_6m': np.float64(27.8)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 18.2}",32.38,55056134144,Consumer Cyclical,Restaurants,,,False,34.69,-6.7,7,True,38.28,49.05,30.0,20.0,buy,18.2,29.45,-9.0,19.4,-40.1,3.59,1.16,,,,,,,,16.3,158,2026-11-24,False,False,6,NEUTRAL,4.52,100.5,1.21,27.4,,,,2026-06-19T09:28:21.407346,FTSE100,40.7,3.0,0.0,0.0,5.0,2.28,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, reasonable debt, and analyst validation with 20 analysts supporting the target price",31.75,29.21,39.77,8.0,25.25,BUY ON PULLBACK - Wait for 2-5% dip
ITX.MC,INDUSTRIA DE DISE...O TEXTIL S.,63.0,⭐⭐ GOOD,🟡 Good,70.0,50.0,50.0,90.0,60.0,,,,,5.4,False,0,5.8,False,0,"{'eps_growth_yoy': np.float64(5.4), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 15.6}","{'revenue_growth_yoy': np.float64(5.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-2.7), 'rs_6m': np.float64(-10.7)}","{'roe_pct': 34.0, 'debt_to_equity': 0.32, 'current_ratio': 1.29, 'operating_margin_pct': 20.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.5}",56.06,174528020480,Consumer Cyclical,Apparel Retail,,,False,58.28,-3.8,6,False,59.14,63.0,41.5,24.0,buy,5.5,,,20.2,-64.0,,,1.16,57.6,0.65,2.08,,,36.6,5.3,82,2026-09-09,False,False,7,NEUTRAL,4.95,50.4,4.43,20.0,,,,2026-06-19T09:28:57.787007,IBEX35,40.2,0.0,0.0,0.0,3.0,0.69,-3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE, reasonable debt, and analyst validation",56.52,52.0,67.75,8.0,19.87,BUY NOW - At target entry price
GIVN.SW,GIVAUDAN N,57.9,⭐ AVERAGE,🟡 Average,55.0,50.0,54.5,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(4.4), 'rs_6m': np.float64(-2.9)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.8}",3240.0,29902598144,Basic Materials,Specialty Chemicals,,,False,4066.0,-20.3,3,False,3426.35,4500.0,2800.0,19.0,buy,5.8,1802.78,-44.4,1154.5,-64.4,3.78,122.52,2.26,60.6,72.0,1.93,,,,-3.3,34,2026-07-23,False,False,7,NEUTRAL,4.28,34.8,,30.6,,,,2026-06-19T09:27:47.043479,SMI20,40.2,3.0,5.0,0.0,0.0,0.72,-3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE and margin above 10%, debt below 2x, and upside potential validated by 19 analysts",3173.24,2919.38,4214.24,8.0,32.81,BUY ON PULLBACK - Wait for 2-5% dip
RMS.PA,HERMES INTL,57.2,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-8.4), 'rs_6m': np.float64(-29.2)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.3}",1759.5,184289689600,Consumer Cyclical,Luxury Goods,,,False,2482.0,-29.1,1,False,2028.68,2400.0,1500.0,22.0,buy,15.3,567.5,-67.7,430.4,-75.5,2.19,38.57,1.03,37.2,18.0,0.63,,,,1.8,40,2026-07-29,False,False,8,STRONG,3.94,37.5,18.94,28.4,,,,2026-06-19T09:27:32.279694,CAC40,38.9,0.0,0.0,0.0,1.0,1.91,0.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, low debt, and upside potential validated by multiple analysts",1723.33,1585.46,2417.65,8.0,40.29,BUY ON PULLBACK - Wait for 2-5% dip
