ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,ai_verdict,ai_confidence,ai_reasoning,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing
HEXA-B.ST,Hexagon AB ser. B,68.9,⭐⭐ GOOD,🟡 Good,100.0,50.0,34.5,90.0,60.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(0.1), 'rs_6m': np.float64(-23.5)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 9.1}",102.85,276088258560,Technology,Scientific & Technical Instruments,,,False,122.1,-15.8,2,False,112.21,146.98,94.08,14.0,buy,9.1,,,249.9,143.0,-2.2,-2.36,1.52,18.5,1.52,1.17,True,-0.01,18.9,520.6,71,2026-07-29,False,False,6,NEUTRAL,0.35,117.8,0.03,30.5,,,,2026-05-19T09:03:59.369902,OMXSTO,47.6,-5.0,5.0,3.0,5.0,1.14,0.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, reasonable debt, and analyst validation with 14 analysts, despite low growth",100.79,92.73,131.82,8.0,30.78,BUY NOW - At target entry price
MONC.MI,MONCLER,56.5,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-7.1), 'rs_6m': np.float64(-23.3)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.1}",49.24,13373501440,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-17.1,3,False,62.1,70.0,49.0,25.0,buy,26.1,33.01,-33.0,23.1,-53.1,4.56,2.24,2.84,56.3,1.4,1.69,,,,2.0,64,2026-07-22,False,False,7,NEUTRAL,7.13,32.2,6.53,34.4,,,,2026-05-19T09:03:56.745228,FTSEMIB,46.6,3.0,5.0,0.0,1.0,3.26,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE > 10%, Margin > 10%, and Debt/Eq < 2x, combined with analyst validation and a realistic upside of 26.1%",48.55,46.65,62.91,3.92,29.58,BUY NOW - At target entry price
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,85.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(47.5), 'rs_6m': np.float64(25.6)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 17.0}",32.81,55787270144,Consumer Cyclical,Restaurants,,,False,33.31,-1.5,6,False,38.37,49.05,30.0,20.0,buy,17.0,29.45,-10.2,19.4,-40.9,3.54,1.16,2.09,55.9,0.69,2.93,,,,16.3,189,2026-11-24,False,False,6,NEUTRAL,4.6,100.5,1.23,36.2,,,,2026-05-19T09:03:15.359383,FTSE100,45.7,3.0,5.0,0.0,5.0,2.12,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, reasonable debt, and analyst validation with a realistic upside",33.04,30.39,39.52,8.0,19.61,BUY NOW - At target entry price
LR.PA,LEGRAND,70.0,⭐⭐ GOOD,🟡 Good,80.0,70.0,56.0,75.0,60.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': np.float64(11.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-8.4), 'rs_6m': np.float64(4.2)}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 7.4}",149.2,39000154112,Industrials,Electrical Equipment & Parts,,,False,166.95,-10.6,7,True,160.21,180.0,114.0,19.0,buy,7.4,99.99,-33.0,67.07,-55.0,2.92,4.35,1.6,45.3,2.38,1.91,True,-0.39,11.6,9.7,71,2026-07-29,False,False,6,NEUTRAL,4.26,45.7,1.67,24.9,,,,2026-05-19T09:03:54.466052,CAC40,45.0,0.0,5.0,3.0,3.0,0.92,-3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE > 10%, debt below 2x, and growth of 11.4%. Upside of 7.4% is realistic with validation from 19 analysts.",149.38,143.52,186.66,3.92,24.96,BUY NOW - At target entry price
MC.PA,LVMH,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': np.float64(-19.4), 'rs_6m': np.float64(-35.0)}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.0}",459.75,227152003072,Consumer Cyclical,Luxury Goods,,,False,654.7,-29.8,1,False,588.54,700.0,456.0,26.0,buy,28.0,348.36,-24.2,218.7,-52.4,5.15,23.67,2.85,59.5,13.0,1.74,,,,-1.4,65,2026-07-23,False,False,6,NEUTRAL,7.11,28.9,,29.7,,,,2026-05-19T09:02:45.478148,CAC40,44.4,6.0,5.0,0.0,0.0,3.5,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE > 10%, Margin > 10%, and Debt/Eq < 2x, combined with analyst validation and a realistic upside of 28%",451.68,431.2,633.56,4.53,40.27,BUY NOW - At target entry price
SGE.L,THE SAGE GROUP PLC ORD 1 4/77P,49.9,⚠️ WEAK,🔴 Weak,55.0,50.0,34.5,50.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.7},{},"{'rs_3m': np.float64(5.4), 'rs_6m': np.float64(-26.9)}","{'roe_pct': 40.7, 'debt_to_equity': 2.19, 'current_ratio': 0.64, 'operating_margin_pct': 22.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 24.3}",904.2,8171800064,Technology,Software - Application,,,False,1335.0,-32.3,1,False,1124.37,1340.0,850.0,19.0,buy,24.3,1354.0,49.7,625.0,-30.9,5.77,0.52,2.48,56.4,0.22,2.1,,,,11.8,2,2026-05-21,True,False,6,NEUTRAL,5.6,374.3,0.94,30.5,,,,2026-05-19T09:04:14.271517,FTSE100,44.0,6.0,5.0,0.0,3.0,3.04,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, upside potential of 24.3% supported by 19 analysts",884.55,816.93,1273.3,7.64,43.95,BUY ON PULLBACK - Wait for 2-5% dip
GIVN.SW,GIVAUDAN N,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(-14.6), 'rs_6m': np.float64(-28.0)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.0}",2761.0,25481811968,Basic Materials,Specialty Chemicals,,,False,4236.0,-34.8,1,False,3367.93,4500.0,2800.0,19.0,buy,22.0,1802.78,-34.7,1155.6,-58.1,4.44,122.52,2.62,60.6,72.0,1.91,,,,-3.3,65,2026-07-23,False,False,7,NEUTRAL,4.88,34.8,,21.0,,,,2026-05-19T09:02:40.475255,SMI20,42.4,3.0,5.0,0.0,0.0,2.75,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE and margin above 10%, debt below 2x, and upside potential validated by 19 analysts",2714.22,2607.78,3909.05,3.92,44.02,BUY NOW - At target entry price
OR.PA,L'OREAL,57.0,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': np.float64(-13.8), 'rs_6m': np.float64(-6.9)}","{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 12.7}",360.4,192376078336,Consumer Defensive,Household & Personal Products,,,False,408.35,-11.7,2,False,406.15,450.0,323.0,24.0,buy,12.7,163.01,-54.8,114.5,-68.2,3.07,11.08,2.01,61.2,7.2,1.51,,,,0.3,71,2026-07-29,False,False,6,NEUTRAL,4.6,69.9,61.2,38.3,,,,2026-05-19T09:02:32.516382,CAC40,40.8,3.0,5.0,0.0,1.0,1.59,0.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE of 18%, margin of 13.9%, and debt/equity of 0.34, combined with analyst validation and realistic upside of 12.7%",353.29,330.29,450.19,6.51,27.43,BUY NOW - At target entry price
RMS.PA,HERMES INTL,54.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-30.1), 'rs_6m': np.float64(-34.5)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 29.0}",1599.5,167631241216,Consumer Cyclical,Luxury Goods,,,False,2565.0,-37.6,0,False,2062.77,2600.0,1500.0,22.0,buy,29.0,567.17,-64.5,431.3,-73.0,2.41,38.55,1.14,37.2,18.0,0.62,,,,1.8,71,2026-07-29,False,False,8,STRONG,4.39,37.5,17.22,31.4,,,,2026-05-19T09:02:25.104719,CAC40,40.7,0.0,0.0,0.0,1.0,3.62,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, low debt, and upside potential validated by multiple analysts",1568.49,1499.4,2337.21,4.4,49.01,BUY NOW - At target entry price
LIFCO-B.ST,Lifco AB ser.B,58.0,⭐ AVERAGE,🟡 Average,70.0,50.0,30.0,80.0,65.0,,,,,7.8,False,0,3.6,False,0,"{'eps_growth_yoy': np.float64(7.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.0}","{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-13.9), 'rs_6m': np.float64(-29.3)}","{'roe_pct': 19.3, 'debt_to_equity': 0.3, 'current_ratio': 1.05, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.7}",289.6,131541041152,Industrials,Conglomerates,,,False,408.8,-29.2,1,False,349.5,385.0,315.0,6.0,buy,20.7,182.36,-37.0,81.3,-71.9,3.29,10.21,0.96,29.5,2.7,0.7,False,,,5.3,56,2026-07-14,False,False,7,NEUTRAL,3.87,163.9,4.78,33.3,,,,2026-05-19T09:04:04.421110,OMXSTO,39.2,3.0,0.0,0.0,3.0,2.59,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, low debt, and analyst validation with a realistic upside",283.81,268.32,398.37,5.46,40.37,BUY NOW - At target entry price
