ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,ai_verdict,ai_confidence,ai_reasoning,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing
HEXA-B.ST,Hexagon AB ser. B,68.5,⭐⭐ GOOD,🟡 Good,100.0,50.0,30.0,90.0,65.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-18.8), 'rs_6m': np.float64(-33.8)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.6}",89.5,240251813888,Technology,Scientific & Technical Instruments,,,False,122.1,-26.7,0,False,107.92,145.04,72.56,14.0,buy,20.6,,,246.9,175.9,-2.53,-2.36,1.74,18.5,1.52,1.17,True,-0.01,18.9,520.6,65,2026-07-29,False,False,6,NEUTRAL,0.4,117.8,0.02,89.3,,,,2026-05-25T09:33:37.184978,OMXSTO,48.4,-5.0,5.0,3.0,5.0,2.58,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, low debt, and analyst validation with a reasonable upside",87.63,80.62,121.61,8.0,38.77,BUY ON PULLBACK - Wait for 2-5% dip
RACE.MI,FERRARI,66.0,⭐⭐ GOOD,🟡 Good,75.0,70.0,30.0,90.0,65.0,,,,,-2.7,True,2,3.4,True,2,"{'eps_growth_yoy': np.float64(-2.7), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 22.2}","{'revenue_growth_yoy': np.float64(3.4), 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': np.float64(-6.5), 'rs_6m': np.float64(-23.1)}","{'roe_pct': 42.0, 'debt_to_equity': 0.72, 'current_ratio': 2.57, 'operating_margin_pct': 29.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.8}",307.3,54143643648,Consumer Cyclical,Auto Manufacturers,,,False,447.5,-31.3,1,False,368.19,430.0,290.0,18.0,buy,19.8,82.33,-73.2,89.9,-70.7,1.82,5.6,1.2,33.2,3.62,0.64,True,-1.08,55.0,1.3,65,2026-07-30,False,False,9,STRONG,3.87,38.6,22.48,31.2,,,,2026-05-25T09:33:16.996464,FTSEMIB,46.4,0.0,0.0,3.0,1.0,2.48,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong ROE, reasonable debt, and analyst validation with 18 analysts, despite unknown margin",300.96,276.88,428.08,8.0,42.24,BUY ON PULLBACK - Wait for 2-5% dip
MONC.MI,MONCLER,60.5,⭐⭐ GOOD,🟡 Good,60.0,50.0,50.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-16.5), 'rs_6m': np.float64(-19.2)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 19.2}",52.08,14165028864,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-12.3,4,False,62.1,70.0,49.0,25.0,buy,19.2,32.97,-36.7,23.1,-55.6,4.3,2.24,2.72,56.3,1.4,1.69,,,,2.0,58,2026-07-22,False,False,7,NEUTRAL,6.81,32.2,6.9,35.1,,,,2026-05-25T09:33:34.280030,FTSEMIB,46.2,3.0,5.0,0.0,1.0,2.4,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE > 10%, Margin > 10%, and Debt < 2x, combined with analyst validation and realistic upside",51.06,46.97,65.0,8.0,27.3,BUY ON PULLBACK - Wait for 2-5% dip
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,58.0,⭐ AVERAGE,🟡 Average,50.0,50.0,79.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(31.9), 'rs_6m': np.float64(14.2)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.0}",31.13,52930740224,Consumer Cyclical,Restaurants,,,False,33.31,-6.5,6,False,38.28,49.05,30.0,20.0,buy,23.0,29.45,-5.4,19.4,-37.7,3.73,1.16,2.2,55.9,0.69,2.93,,,,16.3,183,2026-11-24,False,False,6,NEUTRAL,4.81,100.5,1.17,39.0,,,,2026-05-25T09:32:46.088086,FTSE100,45.2,3.0,5.0,0.0,5.0,2.88,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE, reasonable debt, and upside potential validated by multiple analysts",30.51,28.07,38.32,8.0,25.59,BUY ON PULLBACK - Wait for 2-5% dip
LR.PA,LEGRAND,70.0,⭐⭐ GOOD,🟡 Good,80.0,70.0,56.0,75.0,60.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': np.float64(11.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-8.2), 'rs_6m': np.float64(7.4)}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.3}",155.1,40542388224,Industrials,Electrical Equipment & Parts,,,False,166.95,-7.1,7,True,160.21,180.0,114.0,19.0,buy,3.3,99.99,-35.5,66.93,-56.8,2.81,4.35,1.56,45.3,2.38,1.91,True,-0.38,11.6,9.7,65,2026-07-29,False,False,6,NEUTRAL,4.17,45.7,1.74,29.3,,,,2026-05-25T09:33:31.539969,CAC40,45.0,0.0,5.0,3.0,3.0,0.41,-3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE of 16.9% and debt/equity ratio of 0.85, combined with analyst validation and realistic upside potential",152.0,141.61,191.33,6.83,25.88,BUY NOW - At target entry price
ITRK.L,INTERTEK GROUP PLC ORD 1P,58.4,⭐ AVERAGE,🟡 Average,55.0,50.0,60.5,75.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.0},{},"{'rs_3m': np.float64(11.8), 'rs_6m': np.float64(-0.8)}","{'roe_pct': 28.2, 'debt_to_equity': 1.46, 'current_ratio': 1.08, 'operating_margin_pct': 18.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 3.6}",5480.0,8411592192,Industrials,Specialty Business Services,,,False,5722.408,-4.2,5,False,5675.0,6200.0,5000.0,16.0,buy,3.6,3473.0,-36.6,2160.0,-60.6,4.31,2.36,3.01,74.0,1.65,2.61,,,,-5.7,67,2026-07-31,False,False,4,NEUTRAL,5.55,63.8,,43.5,,,,2026-05-25T09:33:08.036044,FTSE100,43.4,3.0,8.0,0.0,0.0,0.45,-3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE of 28.2% and margin of 10.0%, debt to equity is manageable at 1.46, and analyst validation with 16 analysts",5534.8,5092.02,6682.66,8.0,20.74,BUY NOW - At target entry price
GIVN.SW,GIVAUDAN N,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(-9.7), 'rs_6m': np.float64(-27.7)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.9}",2882.0,26598545408,Basic Materials,Specialty Chemicals,,,False,4236.0,-32.0,1,False,3367.93,4500.0,2800.0,19.0,buy,16.9,1802.78,-37.4,1155.7,-59.9,4.25,122.52,2.5,60.6,72.0,1.91,,,,-3.3,59,2026-07-23,False,False,7,NEUTRAL,4.68,34.8,,18.7,,,,2026-05-25T09:32:05.724104,SMI20,42.4,3.0,5.0,0.0,0.0,2.11,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE and margin above 10%, debt below 2x, and upside potential validated by 19 analysts",2824.36,2607.78,4004.05,7.67,41.77,BUY NOW - At target entry price
OR.PA,L'OREAL,57.0,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': np.float64(-14.6), 'rs_6m': np.float64(-11.4)}","{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.7}",366.85,195819012096,Consumer Defensive,Household & Personal Products,,,False,408.35,-10.2,3,False,406.22,450.0,323.0,23.0,buy,10.7,163.01,-55.6,114.3,-68.8,3.02,11.08,1.99,61.2,7.2,1.51,,,,0.3,65,2026-07-29,False,False,6,NEUTRAL,4.55,69.9,62.29,20.6,,,,2026-05-25T09:31:57.428435,CAC40,40.8,3.0,5.0,0.0,1.0,1.34,0.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE of 18%, margin of 13.9%, and debt/equity of 0.34, combined with analyst validation and realistic upside of 10.7%",359.32,343.49,454.87,4.4,26.59,BUY ON PULLBACK - Wait for 2-5% dip
RMS.PA,HERMES INTL,54.2,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,95.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-30.6), 'rs_6m': np.float64(-37.2)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.3}",1633.5,171194515456,Consumer Cyclical,Luxury Goods,,,False,2482.0,-34.2,0,False,2062.77,2600.0,1500.0,22.0,buy,26.3,567.17,-65.3,430.1,-73.7,2.36,38.55,1.12,37.2,18.0,0.62,,,,1.8,65,2026-07-29,False,False,8,STRONG,4.31,37.5,17.58,30.5,,,,2026-05-25T09:31:49.087607,CAC40,40.7,0.0,0.0,0.0,1.0,3.29,3.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with high ROE and margin, low debt, and analyst validation with a realistic upside",1599.36,1499.4,2321.51,6.25,45.15,BUY ON PULLBACK - Wait for 2-5% dip
MC.PA,LVMH,50.5,⭐ AVERAGE,🟡 Average,55.0,50.0,15.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': np.float64(-21.7), 'rs_6m': np.float64(-36.2)}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.4}",478.35,236341837824,Consumer Cyclical,Luxury Goods,,,False,654.7,-26.9,3,False,590.08,700.0,456.0,27.0,buy,23.4,348.36,-27.2,218.3,-54.4,4.95,23.67,2.75,59.5,13.0,1.74,,,,-1.4,59,2026-07-23,False,False,6,NEUTRAL,6.88,28.9,,29.8,,,,2026-05-25T09:32:11.713590,CAC40,38.2,3.0,5.0,0.0,0.0,2.92,1.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE > 10%, Margin > 10%, and Debt/Eq < 2x, combined with analyst validation and realistic upside",468.44,431.2,646.55,7.95,38.02,BUY ON PULLBACK - Wait for 2-5% dip
SU.PA,SCHNEIDER ELECTRIC SE,58.3,⭐ AVERAGE,🟡 Average,55.0,50.0,64.0,70.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 10.4},{},"{'rs_3m': np.float64(-1.2), 'rs_6m': np.float64(10.7)}","{'roe_pct': 15.6, 'debt_to_equity': 0.81, 'current_ratio': 1.19, 'operating_margin_pct': 17.6}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 9.3}",275.0,154728546304,Industrials,Specialty Industrial Machinery,,,False,287.9,-4.5,7,True,300.55,340.0,250.0,22.0,strong_buy,9.3,104.19,-62.1,79.6,-71.1,2.57,7.08,1.56,48.9,4.2,1.79,,,,-6.2,66,2026-07-30,False,False,6,NEUTRAL,4.03,74.6,,36.7,,,,2026-05-25T09:32:57.109231,CAC40,37.3,0.0,5.0,0.0,0.0,1.16,0.0,0.0,CONFIRMED_UPTREND,BUY,80,"Strong fundamentals with ROE and margin above 10%, debt below 2x, and upside potential validated by 22 analysts",277.7,255.48,333.69,8.0,20.16,BUY NOW - At target entry price
