ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,ai_verdict,ai_confidence,ai_reasoning,entry_price,stop_loss,exit_price,risk_pct,reward_pct,entry_timing
HEXA-B.ST,Hexagon AB ser. B,68.0,⭐⭐ GOOD,🟡 Good,100.0,50.0,30.0,90.0,60.0,,,,,750.1,True,1,0.2,False,0,"{'eps_growth_yoy': np.float64(750.1), 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 37.5}","{'revenue_growth_yoy': np.float64(0.2), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-7.2), 'rs_6m': np.float64(-25.5)}","{'roe_pct': 17.9, 'debt_to_equity': 0.27, 'current_ratio': 3.44, 'operating_margin_pct': 24.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.0}",98.88,265431269376,Technology,Scientific & Technical Instruments,,,False,122.1,-19.0,2,False,112.72,147.53,94.43,14.0,buy,14.0,,,248.4,151.2,-2.29,-2.36,1.58,18.5,1.52,1.17,True,-0.01,18.9,520.6,72,2026-07-29,False,False,6,NEUTRAL,0.36,117.8,0.02,29.3,,,,2026-05-18T09:19:18.342320,OMXSTO,47.2,-5.0,5.0,3.0,5.0,1.75,0.0,0.0,UPTREND_PRESSURE,BUY,80,"Upside is realistic, fundamentals are strong with ROE > 10%, debt is manageable, and analyst validation is present with 14 analysts",96.86,91.18,128.77,5.87,32.94,BUY ON PULLBACK - Wait for 2-5% dip
MONC.MI,MONCLER,56.5,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,90.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 20.0},{},"{'rs_3m': np.float64(-9.5), 'rs_6m': np.float64(-25.6)}","{'roe_pct': 16.9, 'debt_to_equity': 0.29, 'current_ratio': 2.42, 'operating_margin_pct': 35.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.6}",48.31,13120914432,Consumer Cyclical,Apparel Manufacturing,,,False,59.4,-18.7,3,False,62.1,70.0,49.0,25.0,buy,28.6,33.01,-31.7,23.1,-52.2,4.64,2.24,2.82,56.3,1.4,1.69,,,,2.0,65,2026-07-22,False,False,7,NEUTRAL,7.06,32.2,6.4,35.3,,,,2026-05-18T09:19:15.647935,FTSEMIB,46.6,3.0,5.0,0.0,1.0,3.58,3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with ROE of 16.9%, margin of 20%, and debt/equity of 0.29, combined with a realistic upside of 28.6% and validation from 25 analysts",48.46,46.65,62.23,3.74,28.41,BUY NOW - At target entry price
CPG.L,COMPASS GROUP PLC ORD 11 1/20P,59.2,⭐ AVERAGE,🟡 Average,50.0,50.0,85.0,55.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.2},{},"{'rs_3m': np.float64(46.1), 'rs_6m': np.float64(22.3)}","{'roe_pct': 26.9, 'debt_to_equity': 1.13, 'current_ratio': 0.7, 'operating_margin_pct': 6.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 20.9}",31.74,53967933440,Consumer Cyclical,Restaurants,,,False,33.31,-4.7,6,False,38.37,49.05,30.0,20.0,buy,20.9,29.45,-7.2,19.4,-38.9,3.66,1.16,2.14,55.9,0.69,2.93,,,,16.3,190,2026-11-24,False,False,6,NEUTRAL,4.7,100.5,1.19,37.6,,,,2026-05-18T09:18:30.338618,FTSE100,45.7,3.0,5.0,0.0,5.0,2.61,1.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong ROE, reasonable debt, and analyst validation with 20% upside potential",30.97,28.5,38.68,8.0,24.87,BUY ON PULLBACK - Wait for 2-5% dip
LR.PA,LEGRAND,70.0,⭐⭐ GOOD,🟡 Good,80.0,70.0,56.0,75.0,60.0,,,,,14.2,False,0,11.4,True,1,"{'eps_growth_yoy': np.float64(14.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.2}","{'revenue_growth_yoy': np.float64(11.4), 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': np.float64(-7.8), 'rs_6m': np.float64(5.6)}","{'roe_pct': 16.9, 'debt_to_equity': 0.85, 'current_ratio': 1.96, 'operating_margin_pct': 19.1}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 5.7}",151.55,39614435328,Industrials,Electrical Equipment & Parts,,,False,166.95,-9.2,7,True,160.21,180.0,114.0,19.0,buy,5.7,99.99,-34.0,66.93,-55.8,2.87,4.35,1.56,45.3,2.38,1.91,True,-0.39,11.6,9.7,72,2026-07-29,False,False,6,NEUTRAL,4.18,45.7,1.7,25.3,,,,2026-05-18T09:19:12.900949,CAC40,45.0,0.0,5.0,3.0,3.0,0.71,-3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with ROE > 10%, reasonable debt, and growth prospects, combined with analyst validation and realistic upside",149.38,143.52,188.52,3.92,26.2,BUY NOW - At target entry price
GIVN.SW,GIVAUDAN N,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(-19.5), 'rs_6m': np.float64(-29.3)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 26.3}",2667.0,24614268928,Basic Materials,Specialty Chemicals,,,False,4236.0,-37.0,0,False,3367.93,4500.0,2800.0,19.0,buy,26.3,1802.78,-32.4,1155.6,-56.7,4.59,122.52,2.67,60.6,72.0,1.91,,,,-3.3,66,2026-07-23,False,False,7,NEUTRAL,4.95,34.8,,19.9,,,,2026-05-18T09:17:52.295850,SMI20,44.4,3.0,5.0,0.0,0.0,3.29,3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with ROE and margin above 10%, debt below 2x, and upside potential validated by 19 analysts",2666.0,2607.78,3839.89,2.18,44.03,BUY NOW - At target entry price
SGE.L,THE SAGE GROUP PLC ORD 1 4/77P,50.4,⭐ AVERAGE,🟡 Average,55.0,50.0,34.5,50.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 14.7},{},"{'rs_3m': np.float64(1.4), 'rs_6m': np.float64(-31.1)}","{'roe_pct': 40.7, 'debt_to_equity': 2.19, 'current_ratio': 0.64, 'operating_margin_pct': 22.8}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 31.9}",866.6,7836373504,Technology,Software - Application,,,False,1335.0,-35.1,1,False,1142.79,1600.0,850.0,19.0,buy,31.9,1353.0,56.1,625.0,-27.9,6.01,0.52,2.52,56.4,0.22,2.1,,,,11.8,3,2026-05-21,True,False,6,NEUTRAL,5.69,374.3,0.9,29.4,,,,2026-05-18T09:19:34.730187,FTSE100,44.2,6.0,5.0,0.0,3.0,3.99,3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with high ROE and margin, upside potential of 31.9% supported by 19 analysts",850.27,816.93,1244.42,3.92,46.36,BUY NOW - At target entry price
MC.PA,LVMH,51.0,⭐ AVERAGE,🟡 Average,55.0,50.0,15.0,80.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 13.5},{},"{'rs_3m': np.float64(-21.0), 'rs_6m': np.float64(-38.7)}","{'roe_pct': 16.2, 'debt_to_equity': 0.53, 'current_ratio': 1.58, 'operating_margin_pct': 21.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 31.8}",446.6,220654895104,Consumer Cyclical,Luxury Goods,,,False,654.7,-31.8,1,False,588.54,700.0,456.0,26.0,buy,31.8,348.36,-22.0,218.7,-51.0,5.3,23.67,2.85,59.5,13.0,1.74,,,,-1.4,66,2026-07-23,False,False,6,NEUTRAL,7.11,28.9,,32.4,,,,2026-05-18T09:17:57.601871,CAC40,43.4,6.0,5.0,0.0,0.0,3.98,3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with ROE > 10%, Margin > 10%, and Debt/Eq < 2x, combined with analyst validation and a realistic upside of 31.8%",446.4,431.2,622.54,3.41,39.46,BUY NOW - At target entry price
LIFCO-B.ST,Lifco AB ser.B,58.0,⭐ AVERAGE,🟡 Average,70.0,50.0,30.0,80.0,65.0,,,,,7.8,False,0,3.6,False,0,"{'eps_growth_yoy': np.float64(7.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.0}","{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-19.7), 'rs_6m': np.float64(-31.8)}","{'roe_pct': 19.3, 'debt_to_equity': 0.3, 'current_ratio': 1.05, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 27.1}",275.0,124909477888,Industrials,Conglomerates,,,False,408.8,-32.7,0,False,349.5,385.0,315.0,6.0,buy,27.1,182.36,-33.7,81.3,-70.4,3.46,10.21,0.97,29.5,2.7,0.7,False,,,5.3,57,2026-07-14,False,False,7,NEUTRAL,3.92,163.9,4.53,34.0,,,,2026-05-18T09:19:23.808489,OMXSTO,41.2,3.0,0.0,0.0,3.0,3.39,3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong ROE, low debt, and analyst validation with a realistic upside",275.2,269.11,387.43,2.21,40.78,BUY NOW - At target entry price
OR.PA,L'OREAL,57.5,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': np.float64(-15.1), 'rs_6m': np.float64(-10.4)}","{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.1}",352.8,188319318016,Consumer Defensive,Household & Personal Products,,,False,408.35,-13.6,1,False,406.15,450.0,323.0,24.0,buy,15.1,163.01,-53.8,114.3,-67.6,3.14,11.08,2.02,61.2,7.2,1.51,,,,0.3,72,2026-07-29,False,False,6,NEUTRAL,4.61,69.9,59.91,39.1,,,,2026-05-18T09:17:44.426024,CAC40,41.0,3.0,5.0,0.0,1.0,1.89,0.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with ROE of 18%, margin of 13.9%, and debt/equity ratio of 0.34, combined with analyst validation and realistic upside potential of 15.1%",345.6,330.29,444.23,4.43,28.54,BUY ON PULLBACK - Wait for 2-5% dip
RMS.PA,HERMES INTL,54.8,⭐ AVERAGE,🟡 Average,60.0,50.0,15.0,95.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 28.3},{},"{'rs_3m': np.float64(-33.8), 'rs_6m': np.float64(-38.3)}","{'roe_pct': 25.2, 'debt_to_equity': 0.12, 'current_ratio': 4.99, 'operating_margin_pct': 41.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 33.7}",1542.5,161708867584,Consumer Cyclical,Luxury Goods,,,False,2573.0,-40.1,0,False,2062.77,2600.0,1500.0,22.0,buy,33.7,567.16,-63.2,430.1,-72.1,2.5,38.54,1.14,37.2,18.0,0.62,,,,1.8,72,2026-07-29,False,False,8,STRONG,4.4,37.5,16.6,37.1,,,,2026-05-18T09:17:36.956704,CAC40,40.9,0.0,0.0,0.0,1.0,4.21,3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with high ROE and margin, low debt, and analyst consensus supports the upside potential",1540.5,1508.71,2291.61,2.06,48.76,BUY NOW - At target entry price
SIKA.SW,SIKA N,55.0,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,70.0,70.0,,,,,,,0,,,0,{'profit_margin_pct': 9.3},{},"{'rs_3m': np.float64(-19.1), 'rs_6m': np.float64(-18.8)}","{'roe_pct': 15.2, 'debt_to_equity': 0.83, 'current_ratio': 1.25, 'operating_margin_pct': 10.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 32.2}",135.95,21811716096,Basic Materials,Specialty Chemicals,,,False,226.8,-40.1,0,False,179.69,250.0,125.0,22.0,buy,32.2,107.53,-20.9,65.0,-52.2,5.38,7.31,2.67,55.4,3.7,1.38,,,,-46.5,70,2026-07-27,False,False,7,NEUTRAL,5.61,45.5,,28.3,,,,2026-05-18T09:18:35.706457,SMI20,38.0,6.0,5.0,0.0,-3.0,4.03,3.0,0.0,UPTREND_PRESSURE,BUY,80,"Strong fundamentals with ROE > 10% and margin > 9%, debt/equity ratio within acceptable limits, and upside potential validated by 22 analysts",135.9,132.2,200.31,2.72,47.39,BUY NOW - At target entry price
