ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,hv_30d,atm_iv,iv_ratio,iv_premium_pts,analyzed_at,market,value_score,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,eu_insider_bonus,market_regime,conviction_score,conviction_grade,conviction_reasons,conviction_positives,conviction_red_flags,oe_ai_adjustment,oe_ai_verdict
GIVN.SW,GIVAUDAN N,53.5,⭐ AVERAGE,🟡 Average,55.0,50.0,30.0,80.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 14.3},{},"{'rs_3m': np.float64(-9.7), 'rs_6m': np.float64(-27.7)}","{'roe_pct': 23.4, 'debt_to_equity': 0.97, 'current_ratio': 1.74, 'operating_margin_pct': 16.9}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.9}",2882.0,26598545408,Basic Materials,Specialty Chemicals,,,False,4236.0,-32.0,1,False,3367.93,4500.0,2800.0,19.0,buy,16.9,1802.78,-37.4,1155.7,-59.9,4.25,122.52,2.5,60.6,72.0,1.91,,,,-3.3,59,2026-07-23,False,False,7,NEUTRAL,4.68,34.8,,18.7,,,,2026-05-25T09:32:05.724104,SMI20,42.4,3.0,5.0,0.0,0.0,2.11,1.0,0.0,CONFIRMED_UPTREND,40.2,C,ROE 23% (bueno) | Buy (19 analistas) | Dividendo 2.5% (payout 61%) | Gran caída: -32% con ROE/FCF sólidos || RED FLAGS: DCF dice SOBREVALORADA (-37%),4,1,0,
KNEBV.HE,KONE Corporation,45.0,⚠️ WEAK,🔴 Weak,45.0,50.0,15.0,70.0,55.0,,,,,-0.2,False,0,1.3,False,0,"{'eps_growth_yoy': np.float64(-0.2), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 8.7}","{'revenue_growth_yoy': np.float64(1.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-25.9), 'rs_6m': np.float64(-24.4)}","{'roe_pct': 46.6, 'debt_to_equity': 0.42, 'current_ratio': 0.95, 'operating_margin_pct': 10.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 21.4}",50.8,26328809472,Industrials,Specialty Industrial Machinery,,,False,70.0,-27.4,1,False,61.67,84.0,45.0,23.0,none,21.4,31.97,-37.1,18.9,-62.8,3.65,2.17,3.56,95.2,1.8,3.49,False,,26.2,,58,2026-07-22,False,False,8,STRONG,5.28,101.2,1.8,24.7,,,,2026-05-25T09:32:37.772135,OMXHEL,28.0,3.0,-2.0,0.0,0.0,2.68,1.0,0.0,CONFIRMED_UPTREND,39.3,D,ROE 47% (excelente) | Dividendo 3.6% | Gran caída: -27% con ROE/FCF sólidos || RED FLAGS: DCF dice SOBREVALORADA (-37%),3,1,0,
SIKA.SW,SIKA N,54.5,⭐ AVERAGE,🟡 Average,50.0,50.0,50.0,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 9.3},{},"{'rs_3m': np.float64(-9.8), 'rs_6m': np.float64(-17.5)}","{'roe_pct': 15.2, 'debt_to_equity': 0.83, 'current_ratio': 1.25, 'operating_margin_pct': 10.7}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.2}",147.0,23584569344,Basic Materials,Specialty Chemicals,,,False,225.0,-34.7,1,False,179.69,250.0,125.0,22.0,buy,22.2,107.53,-26.9,65.0,-55.8,4.97,7.31,2.52,55.4,3.7,1.38,,,,-46.5,63,2026-07-27,False,False,7,NEUTRAL,5.34,45.5,,23.9,,,,2026-05-25T09:32:51.457926,SMI20,32.8,3.0,5.0,0.0,-3.0,2.78,1.0,0.0,CONFIRMED_UPTREND,38.4,D,ROE 15% (bueno) | Buy (22 analistas) | Dividendo 2.5% (payout 55%) | Gran caída: -35% con ROE/FCF sólidos || RED FLAGS: DCF dice SOBREVALORADA (-27%),4,1,0,
LIFCO-B.ST,Lifco AB ser.B,57.0,⭐ AVERAGE,🟡 Average,70.0,50.0,30.0,80.0,55.0,,,,,7.8,False,0,3.6,False,0,"{'eps_growth_yoy': np.float64(7.8), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 13.0}","{'revenue_growth_yoy': np.float64(3.6), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-14.5), 'rs_6m': np.float64(-27.9)}","{'roe_pct': 19.3, 'debt_to_equity': 0.3, 'current_ratio': 1.05, 'operating_margin_pct': 18.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 16.5}",300.0,136264884224,Industrials,Conglomerates,,,False,408.8,-26.6,1,False,349.5,385.0,315.0,6.0,none,16.5,182.36,-39.2,81.5,-72.8,3.18,10.21,0.91,29.5,2.7,0.7,False,,,3.8,50,2026-07-14,False,False,7,NEUTRAL,3.71,163.9,4.95,27.6,,,,2026-05-25T09:33:42.823659,OMXSTO,36.8,3.0,0.0,0.0,1.0,2.06,1.0,0.0,CONFIRMED_UPTREND,33.0,D,ROE 19% (bueno) | Gran caída: -27% con ROE/FCF sólidos || RED FLAGS: DCF dice SOBREVALORADA (-39%),2,1,0,
DSY.PA,DASSAULT SYSTEMES,61.1,⭐⭐ GOOD,🟡 Good,90.0,30.0,40.5,90.0,50.0,,,,,30.9,False,0,-0.8,False,0,"{'eps_growth_yoy': np.float64(30.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.9}","{'revenue_growth_yoy': np.float64(-0.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(10.1), 'rs_6m': np.float64(-27.4)}","{'roe_pct': 13.4, 'debt_to_equity': 0.27, 'current_ratio': 1.7, 'operating_margin_pct': 23.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",20.56,27001280512,Technology,Software - Application,,,False,33.89,-39.3,1,False,,,,,none,,19.53,-5.0,9.94,-51.7,4.66,0.96,1.33,28.3,0.27,0.6,True,-0.67,,5.4,59,2026-07-23,False,False,8,STRONG,6.15,42.9,1.36,24.1,,,,2026-05-25T09:33:48.224970,CAC40,34.4,3.0,0.0,3.0,3.0,,0.0,0.0,CONFIRMED_UPTREND,33.0,D,"Deuda minima (0.27) | Buyback activo | Dividendo 1.3% (payout 28%) | Margen 23% (premium) || RED FLAGS: DCF ligeramente por debajo (-5%), Sin cobertura de analistas",4,2,0,
IMCD.AS,IMCD,56.6,⭐ AVERAGE,🟡 Average,50.0,50.0,60.5,70.0,65.0,,,,,,,0,,,0,{'profit_margin_pct': 4.5},{},"{'rs_3m': np.float64(5.1), 'rs_6m': np.float64(5.3)}","{'roe_pct': 10.2, 'debt_to_equity': 0.88, 'current_ratio': 1.74, 'operating_margin_pct': 7.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 23.0}",91.54,5403865600,Basic Materials,Specialty Chemicals,,,False,122.6,-25.3,4,False,112.61,150.0,75.0,14.0,buy,23.0,75.65,-17.4,36.8,-59.8,5.62,5.14,1.98,58.4,1.81,1.51,,,,-37.5,65,2026-07-29,False,False,5,NEUTRAL,5.2,39.3,,29.5,,,,2026-05-25T09:32:17.563482,AEX25,31.6,6.0,5.0,0.0,-3.0,2.88,1.0,0.0,CONFIRMED_UPTREND,32.1,D,FCF Yield 5.6% (bueno) | Buy (14 analistas) | Dividendo 2.0% (payout 58%) || RED FLAGS: DCF ligeramente por debajo (-17%),3,1,0,
OR.PA,L'OREAL,57.0,⭐ AVERAGE,🟡 Average,55.0,50.0,50.0,80.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 13.9},{},"{'rs_3m': np.float64(-14.6), 'rs_6m': np.float64(-11.4)}","{'roe_pct': 18.0, 'debt_to_equity': 0.34, 'current_ratio': 1.45, 'operating_margin_pct': 19.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 10.7}",366.85,195819012096,Consumer Defensive,Household & Personal Products,,,False,408.35,-10.2,3,False,406.22,450.0,323.0,23.0,buy,10.7,163.01,-55.6,114.3,-68.8,3.02,11.08,1.99,61.2,7.2,1.51,,,,0.3,65,2026-07-29,False,False,6,NEUTRAL,4.55,69.9,62.29,20.6,,,,2026-05-25T09:31:57.428435,CAC40,40.8,3.0,5.0,0.0,1.0,1.34,0.0,0.0,CONFIRMED_UPTREND,32.1,D,ROE 18% (bueno) | Buy (23 analistas) | Dividendo 2.0% (payout 61%) || RED FLAGS: DCF dice SOBREVALORADA (-56%),3,1,0,
HEIA.AS,HEINEKEN,47.5,⚠️ WEAK,🔴 Weak,50.0,50.0,35.0,50.0,55.0,,,,,,,0,,,0,{'profit_margin_pct': 6.6},{},"{'rs_3m': np.float64(-20.0), 'rs_6m': np.float64(-17.0)}","{'roe_pct': 9.9, 'debt_to_equity': 0.94, 'current_ratio': 0.93, 'operating_margin_pct': 13.4}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 26.0}",69.2,38582308864,Consumer Defensive,Beverages - Brewers,,,False,81.66,-15.3,3,False,87.2,120.0,72.0,23.0,none,26.0,68.21,-1.4,33.8,-51.2,5.54,3.84,2.76,56.5,1.9,1.92,,,,3.8,72,2026-08-05,False,False,7,NEUTRAL,6.56,25.0,1.64,22.9,,,,2026-05-25T09:34:01.850793,AEX25,34.0,6.0,5.0,0.0,1.0,3.25,3.0,0.0,CONFIRMED_UPTREND,27.7,D,FCF Yield 5.5% (bueno) | R:R 3.2:1 (bueno) | Dividendo 2.8% (payout 56%) || RED FLAGS: DCF ligeramente por debajo (-1%),3,1,0,
INDT.ST,Indutrade AB,48.8,⚠️ WEAK,🔴 Weak,45.0,50.0,30.0,75.0,55.0,,,,,-3.9,False,0,0.3,False,0,"{'eps_growth_yoy': np.float64(-3.9), 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 7.9}","{'revenue_growth_yoy': np.float64(0.3), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-19.0), 'rs_6m': np.float64(-25.3)}","{'roe_pct': 14.7, 'debt_to_equity': 0.55, 'current_ratio': 1.91, 'operating_margin_pct': 11.1}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 25.8}",204.0,74321895424,Industrials,Industrial Distribution,,,False,274.6,-25.7,0,False,256.62,305.0,225.0,8.0,none,25.8,118.51,-41.9,69.6,-65.9,3.95,8.05,1.55,44.5,3.1,1.05,False,,,-2.1,52,2026-07-16,False,False,8,STRONG,4.69,33.7,,58.0,,,,2026-05-25T09:33:39.932728,OMXSTO,30.5,3.0,5.0,0.0,0.0,3.22,3.0,0.0,CONFIRMED_UPTREND,24.1,D,R:R 3.2:1 (bueno) | Dividendo 1.6% (payout 44%) || RED FLAGS: DCF dice SOBREVALORADA (-42%),2,1,0,
CPR.MI,CAMPARI,48.0,⚠️ WEAK,🔴 Weak,55.0,30.0,35.0,70.0,65.0,,,,,,False,0,-2.8,False,0,"{'positive_quarters': 2, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 11.4}","{'revenue_growth_yoy': np.float64(-2.8), 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': np.float64(-22.1), 'rs_6m': np.float64(-8.4)}","{'roe_pct': 8.6, 'debt_to_equity': 0.7, 'current_ratio': 2.22, 'operating_margin_pct': 17.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 22.5}",5.676,6804308480,Consumer Defensive,Beverages - Wineries & Distilleries,,,False,6.832,-16.9,3,False,6.95,10.2,5.3,21.0,buy,22.5,3.89,-31.5,2.9,-48.9,4.66,0.26,1.78,22.4,0.1,0.75,,,2.8,,65,2026-07-29,False,False,8,STRONG,6.5,18.0,1.34,56.2,,,,2026-05-25T09:33:59.177370,FTSEMIB,32.2,3.0,5.0,0.0,0.0,2.81,1.0,0.0,CONFIRMED_UPTREND,21.4,D,Buy (21 analistas) | Dividendo 1.8% (payout 22%) || RED FLAGS: DCF dice SOBREVALORADA (-32%),2,1,0,
WKL.AS,WOLTERS KLUWER,50.0,⭐ AVERAGE,🟡 Average,60.0,50.0,30.0,50.0,60.0,,,,,,,0,,,0,{'profit_margin_pct': 21.4},{},"{'rs_3m': np.float64(-3.0), 'rs_6m': np.float64(-46.8)}","{'roe_pct': 111.7, 'debt_to_equity': 6.23, 'current_ratio': 0.65, 'operating_margin_pct': 24.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 79.6}",61.54,13781525504,Industrials,Specialty Business Services,,,False,163.65,-62.4,0,False,110.54,160.0,73.0,14.0,none,79.6,186.62,203.2,169.2,174.9,7.15,4.4,4.03,43.1,2.52,1.72,,,,18.4,72,2026-08-05,False,False,7,NEUTRAL,9.72,668.9,0.27,50.3,,,,2026-05-25T09:31:52.039035,AEX25,37.0,6.0,8.0,0.0,5.0,9.95,3.0,0.0,CONFIRMED_UPTREND,0.0,D,HARD REJECT: Deuda 6.2x D/E (>5x — apalancamiento excesivo),0,1,0,
